DYADID,Person,PID,Day,DayOfWeek,TIME,GENDER,GenderS,AConflict,PConflict,AconflictC,PconflictC,CAAvoid,CPAvoid,woman,man,ASATISF,PSATISF,AsatisfC,PsatisfC,AconflictC_mean,PconflictC_mean,AconflictCC,PconflictCC
132,1,1321,7,2,-0.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,6.75,0.675651314,0.425651314,-0.132857143,-0.204285714,-0.857142857,-0.785714286
132,1,1321,8,3,0.5,1,Man,3,2,1.01,0.01,-0.137742718,0.862257282,0,1,6,6.75,-0.324348686,0.425651314,-0.132857143,-0.204285714,1.142857143,0.214285714
132,1,1321,9,4,1.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,5.75,0.675651314,-0.574348686,-0.132857143,-0.204285714,-0.857142857,-0.785714286
132,1,1321,10,5,2.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,6.75,0.675651314,0.425651314,-0.132857143,-0.204285714,-0.857142857,-0.785714286
132,1,1321,11,6,3.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,5.5,7,-0.824348686,0.675651314,-0.132857143,-0.204285714,-0.857142857,-0.785714286
132,1,1321,12,7,4.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,5.5,0.675651314,-0.824348686,-0.132857143,-0.204285714,-0.857142857,-0.785714286
132,1,1321,13,1,5.5,1,Man,5,2,3.01,0.01,-0.137742718,0.862257282,0,1,6,6,-0.324348686,-0.324348686,-0.132857143,-0.204285714,3.142857143,0.214285714
132,1,1321,14,2,6.5,1,Man,3,2,1.01,0.01,-0.137742718,0.862257282,0,1,5.75,5.5,-0.574348686,-0.824348686,-0.132857143,-0.204285714,1.142857143,0.214285714
132,2,1322,1,3,-6.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,5,6,-1.324348686,-0.324348686,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,2,4,-5.5,-1,Woman,4,1,2.01,-0.99,0.862257282,-0.137742718,1,0,4.5,4.75,-1.824348686,-1.574348686,-0.204285714,-0.132857143,2.214285714,-0.857142857
132,2,1322,3,5,-4.5,-1,Woman,2,1,0.01,-0.99,0.862257282,-0.137742718,1,0,5.25,4.5,-1.074348686,-1.824348686,-0.204285714,-0.132857143,0.214285714,-0.857142857
132,2,1322,4,6,-3.5,-1,Woman,5,5,3.01,3.01,0.862257282,-0.137742718,1,0,3.75,1.75,-2.574348686,-4.574348686,-0.204285714,-0.132857143,3.214285714,3.142857143
132,2,1322,5,7,-2.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,6,1,-1.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,6.5,7,0.175651314,0.675651314,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,7,2,-0.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,6.75,7,0.425651314,0.675651314,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,8,3,0.5,-1,Woman,2,3,0.01,1.01,0.862257282,-0.137742718,1,0,6.75,6,0.425651314,-0.324348686,-0.204285714,-0.132857143,0.214285714,1.142857143
132,2,1322,9,4,1.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,5.75,7,-0.574348686,0.675651314,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,10,5,2.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,6.75,7,0.425651314,0.675651314,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,11,6,3.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,7,5.5,0.675651314,-0.824348686,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,12,7,4.5,-1,Woman,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,5.5,7,-0.824348686,0.675651314,-0.204285714,-0.132857143,-0.785714286,-0.857142857
132,2,1322,13,1,5.5,-1,Woman,2,5,0.01,3.01,0.862257282,-0.137742718,1,0,6,6,-0.324348686,-0.324348686,-0.204285714,-0.132857143,0.214285714,3.142857143
132,2,1322,14,2,6.5,-1,Woman,2,3,0.01,1.01,0.862257282,-0.137742718,1,0,5.5,5.75,-0.824348686,-0.574348686,-0.204285714,-0.132857143,0.214285714,1.142857143
134,1,1341,1,3,-6.5,1,Man,1,2,-0.99,0.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-0.142857143
134,1,1341,2,4,-5.5,1,Man,2,2,0.01,0.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,0.357142857,-0.142857143
134,1,1341,3,5,-4.5,1,Man,2,3,0.01,1.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,0.357142857,0.857142857
134,1,1341,4,6,-3.5,1,Man,5,5,3.01,3.01,-1.262742718,1.987257282,0,1,6.5,7,0.175651314,0.675651314,-0.347142857,0.152857143,3.357142857,2.857142857
134,1,1341,5,7,-2.5,1,Man,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
134,1,1341,6,1,-1.5,1,Man,1,2,-0.99,0.01,-1.262742718,1.987257282,0,1,7,6.5,0.675651314,0.175651314,-0.347142857,0.152857143,-0.642857143,-0.142857143
134,1,1341,7,2,-0.5,1,Man,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,6.25,0.675651314,-0.074348686,-0.347142857,0.152857143,-0.642857143,-1.142857143
134,1,1341,8,3,0.5,1,Man,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
134,1,1341,9,4,1.5,1,Man,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
134,1,1341,10,5,2.5,1,Man,1,2,-0.99,0.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-0.142857143
134,1,1341,11,6,3.5,1,Man,2,3,0.01,1.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,0.357142857,0.857142857
134,1,1341,12,7,4.5,1,Man,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
134,1,1341,13,1,5.5,1,Man,3,5,1.01,3.01,-1.262742718,1.987257282,0,1,7,5.75,0.675651314,-0.574348686,-0.347142857,0.152857143,1.357142857,2.857142857
134,1,1341,14,2,6.5,1,Man,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,6.5,0.675651314,0.175651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
134,2,1342,1,3,-6.5,-1,Woman,2,1,0.01,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-0.142857143,-0.642857143
134,2,1342,2,4,-5.5,-1,Woman,2,2,0.01,0.01,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-0.142857143,0.357142857
134,2,1342,3,5,-4.5,-1,Woman,3,2,1.01,0.01,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,0.857142857,0.357142857
134,2,1342,4,6,-3.5,-1,Woman,5,5,3.01,3.01,1.987257282,-1.262742718,1,0,7,6.5,0.675651314,0.175651314,0.152857143,-0.347142857,2.857142857,3.357142857
134,2,1342,5,7,-2.5,-1,Woman,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
134,2,1342,6,1,-1.5,-1,Woman,2,1,0.01,-0.99,1.987257282,-1.262742718,1,0,6.5,7,0.175651314,0.675651314,0.152857143,-0.347142857,-0.142857143,-0.642857143
134,2,1342,7,2,-0.5,-1,Woman,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,6.25,7,-0.074348686,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
134,2,1342,8,3,0.5,-1,Woman,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
134,2,1342,9,4,1.5,-1,Woman,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
134,2,1342,10,5,2.5,-1,Woman,2,1,0.01,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-0.142857143,-0.642857143
134,2,1342,11,6,3.5,-1,Woman,3,2,1.01,0.01,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,0.857142857,0.357142857
134,2,1342,12,7,4.5,-1,Woman,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
134,2,1342,13,1,5.5,-1,Woman,5,3,3.01,1.01,1.987257282,-1.262742718,1,0,5.75,7,-0.574348686,0.675651314,0.152857143,-0.347142857,2.857142857,1.357142857
134,2,1342,14,2,6.5,-1,Woman,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,6.5,7,0.175651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
135,1,1351,1,3,-6.5,1,Man,2,2,0.01,0.01,1.237257282,-1.387742718,0,1,7,6.5,0.675651314,0.175651314,0.152857143,-0.918571429,-0.142857143,0.928571429
135,1,1351,2,4,-5.5,1,Man,4,1,2.01,-0.99,1.237257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314,0.152857143,-0.918571429,1.857142857,-0.071428571
135,1,1351,3,5,-4.5,1,Man,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-0.142857143,-0.071428571
135,1,1351,4,6,-3.5,1,Man,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-0.142857143,-0.071428571
135,1,1351,5,7,-2.5,1,Man,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-0.142857143,-0.071428571
135,1,1351,6,1,-1.5,1,Man,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-0.142857143,-0.071428571
135,1,1351,7,2,-0.5,1,Man,4,1,2.01,-0.99,1.237257282,-1.387742718,0,1,7,6.5,0.675651314,0.175651314,0.152857143,-0.918571429,1.857142857,-0.071428571
135,1,1351,8,3,0.5,1,Man,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-0.142857143,-0.071428571
135,1,1351,9,4,1.5,1,Man,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-0.142857143,-0.071428571
135,1,1351,10,5,2.5,1,Man,4,1,2.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,1.857142857,-0.071428571
135,1,1351,11,6,3.5,1,Man,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-1.142857143,-0.071428571
135,1,1351,12,7,4.5,1,Man,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-1.142857143,-0.071428571
135,1,1351,13,1,5.5,1,Man,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-1.142857143,-0.071428571
135,1,1351,14,2,6.5,1,Man,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.918571429,-1.142857143,-0.071428571
135,2,1352,1,3,-6.5,-1,Woman,2,2,0.01,0.01,-1.387742718,1.237257282,1,0,6.5,7,0.175651314,0.675651314,-0.918571429,0.152857143,0.928571429,-0.142857143
135,2,1352,2,4,-5.5,-1,Woman,1,4,-0.99,2.01,-1.387742718,1.237257282,1,0,7,6.25,0.675651314,-0.074348686,-0.918571429,0.152857143,-0.071428571,1.857142857
135,2,1352,3,5,-4.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-0.142857143
135,2,1352,4,6,-3.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-0.142857143
135,2,1352,5,7,-2.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-0.142857143
135,2,1352,6,1,-1.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-0.142857143
135,2,1352,7,2,-0.5,-1,Woman,1,4,-0.99,2.01,-1.387742718,1.237257282,1,0,6.5,7,0.175651314,0.675651314,-0.918571429,0.152857143,-0.071428571,1.857142857
135,2,1352,8,3,0.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-0.142857143
135,2,1352,9,4,1.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-0.142857143
135,2,1352,10,5,2.5,-1,Woman,1,4,-0.99,2.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,1.857142857
135,2,1352,11,6,3.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-1.142857143
135,2,1352,12,7,4.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-1.142857143
135,2,1352,13,1,5.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-1.142857143
135,2,1352,14,2,6.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314,-0.918571429,0.152857143,-0.071428571,-1.142857143
139,1,1391,1,3,-6.5,1,Man,4,2,2.01,0.01,1.987257282,-0.137742718,0,1,5.25,6.5,-1.074348686,0.175651314,0.240769231,-0.066923077,1.769230769,0.076923077
139,1,1391,2,4,-5.5,1,Man,4,4,2.01,2.01,1.987257282,-0.137742718,0,1,6,5.75,-0.324348686,-0.574348686,0.240769231,-0.066923077,1.769230769,2.076923077
139,1,1391,3,5,-4.5,1,Man,2,1,0.01,-0.99,1.987257282,-0.137742718,0,1,6,6.75,-0.324348686,0.425651314,0.240769231,-0.066923077,-0.230769231,-0.923076923
139,1,1391,4,6,-3.5,1,Man,2,6,0.01,4.01,1.987257282,-0.137742718,0,1,6,5,-0.324348686,-1.324348686,0.240769231,-0.066923077,-0.230769231,4.076923077
139,1,1391,5,7,-2.5,1,Man,6,1,4.01,-0.99,1.987257282,-0.137742718,0,1,5.75,7,-0.574348686,0.675651314,0.240769231,-0.066923077,3.769230769,-0.923076923
139,1,1391,6,1,-1.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,6,7,-0.324348686,0.675651314,0.240769231,-0.066923077,-1.230769231,-0.923076923
139,1,1391,7,2,-0.5,1,Man,2,1,0.01,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314,0.240769231,-0.066923077,-0.230769231,-0.923076923
139,1,1391,8,3,0.5,1,Man,3,1,1.01,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314,0.240769231,-0.066923077,0.769230769,-0.923076923
139,1,1391,9,4,1.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,5.25,7,-1.074348686,0.675651314,0.240769231,-0.066923077,-1.230769231,-0.923076923
139,1,1391,10,5,2.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314,0.240769231,-0.066923077,-1.230769231,-0.923076923
139,1,1391,11,6,3.5,1,Man, ,1, ,-0.99,1.987257282,-0.137742718,0,1, ,7, ,0.675651314,0.240769231,-0.066923077, ,-0.923076923
139,1,1391,12,7,4.5,1,Man,1,4,-0.99,2.01,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314,0.240769231,-0.066923077,-1.230769231,2.076923077
139,1,1391,13,1,5.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314,0.240769231,-0.066923077,-1.230769231,-0.923076923
139,1,1391,14,2,6.5,1,Man,1, ,-0.99, ,1.987257282,-0.137742718,0,1,6.25, ,-0.074348686, ,0.240769231,-0.066923077,-1.230769231, 
139,2,1392,1,3,-6.5,-1,Woman,2,4,0.01,2.01,-0.137742718,1.987257282,1,0,6.5,5.25,0.175651314,-1.074348686,-0.066923077,0.240769231,0.076923077,1.769230769
139,2,1392,2,4,-5.5,-1,Woman,4,4,2.01,2.01,-0.137742718,1.987257282,1,0,5.75,6,-0.574348686,-0.324348686,-0.066923077,0.240769231,2.076923077,1.769230769
139,2,1392,3,5,-4.5,-1,Woman,1,2,-0.99,0.01,-0.137742718,1.987257282,1,0,6.75,6,0.425651314,-0.324348686,-0.066923077,0.240769231,-0.923076923,-0.230769231
139,2,1392,4,6,-3.5,-1,Woman,6,2,4.01,0.01,-0.137742718,1.987257282,1,0,5,6,-1.324348686,-0.324348686,-0.066923077,0.240769231,4.076923077,-0.230769231
139,2,1392,5,7,-2.5,-1,Woman,1,6,-0.99,4.01,-0.137742718,1.987257282,1,0,7,5.75,0.675651314,-0.574348686,-0.066923077,0.240769231,-0.923076923,3.769230769
139,2,1392,6,1,-1.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,6,0.675651314,-0.324348686,-0.066923077,0.240769231,-0.923076923,-1.230769231
139,2,1392,7,2,-0.5,-1,Woman,1,2,-0.99,0.01,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686,-0.066923077,0.240769231,-0.923076923,-0.230769231
139,2,1392,8,3,0.5,-1,Woman,1,3,-0.99,1.01,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686,-0.066923077,0.240769231,-0.923076923,0.769230769
139,2,1392,9,4,1.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,5.25,0.675651314,-1.074348686,-0.066923077,0.240769231,-0.923076923,-1.230769231
139,2,1392,10,5,2.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686,-0.066923077,0.240769231,-0.923076923,-1.230769231
139,2,1392,11,6,3.5,-1,Woman,1, ,-0.99, ,-0.137742718,1.987257282,1,0,7, ,0.675651314, ,-0.066923077,0.240769231,-0.923076923, 
139,2,1392,12,7,4.5,-1,Woman,4,1,2.01,-0.99,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686,-0.066923077,0.240769231,2.076923077,-1.230769231
139,2,1392,13,1,5.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686,-0.066923077,0.240769231,-0.923076923,-1.230769231
139,2,1392,14,2,6.5,-1,Woman, ,1, ,-0.99,-0.137742718,1.987257282,1,0, ,6.25, ,-0.074348686,-0.066923077,0.240769231, ,-1.230769231
140,1,1401,1,3,-6.5,1,Man,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,-1,-0.5
140,1,1401,2,4,-5.5,1,Man,3,2,1.01,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,1,-0.5
140,1,1401,3,5,-4.5,1,Man,2,5,0.01,3.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,9.54E-17,2.5
140,1,1401,4,6,-3.5,1,Man,4,3,2.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,2,0.5
140,1,1401,5,7,-2.5,1,Man,4,1,2.01,-0.99,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,2,-1.5
140,1,1401,6,1,-1.5,1,Man,1,1,-0.99,-0.99,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,-1,-1.5
140,1,1401,7,3,-0.5,1,Man,2,3,0.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,9.54E-17,0.5
140,1,1401,8,4,0.5,1,Man,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,-1,-0.5
140,1,1401,9,5,1.5,1,Man,2,3,0.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,9.54E-17,0.5
140,1,1401,10,6,2.5,1,Man,2,5,0.01,3.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,9.54E-17,2.5
140,1,1401,11,7,3.5,1,Man,1,1,-0.99,-0.99,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,-1,-1.5
140,1,1401,12,1,4.5,1,Man,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,-1,-0.5
140,1,1401,13,2,5.5,1,Man,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,-1,-0.5
140,1,1401,14,3,6.5,1,Man,3,3,1.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314,0.01,0.51,1,0.5
140,2,1402,1,3,-6.5,-1,Woman,2,1,0.01,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-0.5,-1
140,2,1402,2,4,-5.5,-1,Woman,2,3,0.01,1.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-0.5,1
140,2,1402,3,5,-4.5,-1,Woman,5,2,3.01,0.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,2.5,9.54E-17
140,2,1402,4,6,-3.5,-1,Woman,3,4,1.01,2.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,0.5,2
140,2,1402,5,7,-2.5,-1,Woman,1,4,-0.99,2.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-1.5,2
140,2,1402,6,1,-1.5,-1,Woman,1,1,-0.99,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-1.5,-1
140,2,1402,7,3,-0.5,-1,Woman,3,2,1.01,0.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,0.5,9.54E-17
140,2,1402,8,4,0.5,-1,Woman,2,1,0.01,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-0.5,-1
140,2,1402,9,5,1.5,-1,Woman,3,2,1.01,0.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,0.5,9.54E-17
140,2,1402,10,6,2.5,-1,Woman,5,2,3.01,0.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,2.5,9.54E-17
140,2,1402,11,7,3.5,-1,Woman,1,1,-0.99,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-1.5,-1
140,2,1402,12,1,4.5,-1,Woman,2,1,0.01,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-0.5,-1
140,2,1402,13,2,5.5,-1,Woman,2,1,0.01,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,-0.5,-1
140,2,1402,14,3,6.5,-1,Woman,3,3,1.01,1.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314,0.51,0.01,0.5,1
141,1,1411,1,3,-6.5,1,Man,4,1,2.01,-0.99,-0.137742718,-1.262742718,0,1,6,6.75,-0.324348686,0.425651314,0.152857143,-0.347142857,1.857142857,-0.642857143
141,1,1411,2,4,-5.5,1,Man,4,1,2.01,-0.99,-0.137742718,-1.262742718,0,1,6.5,6.5,0.175651314,0.175651314,0.152857143,-0.347142857,1.857142857,-0.642857143
141,1,1411,3,5,-4.5,1,Man,2,1,0.01,-0.99,-0.137742718,-1.262742718,0,1,6,6.75,-0.324348686,0.425651314,0.152857143,-0.347142857,-0.142857143,-0.642857143
141,1,1411,4,6,-3.5,1,Man,1,2,-0.99,0.01,-0.137742718,-1.262742718,0,1,6.75,6.5,0.425651314,0.175651314,0.152857143,-0.347142857,-1.142857143,0.357142857
141,1,1411,5,7,-2.5,1,Man,1,1,-0.99,-0.99,-0.137742718,-1.262742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
141,1,1411,6,1,-1.5,1,Man,2,2,0.01,0.01,-0.137742718,-1.262742718,0,1,7,6.5,0.675651314,0.175651314,0.152857143,-0.347142857,-0.142857143,0.357142857
141,1,1411,7,2,-0.5,1,Man,1,1,-0.99,-0.99,-0.137742718,-1.262742718,0,1,6.75,7,0.425651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
141,1,1411,8,3,0.5,1,Man,2,2,0.01,0.01,-0.137742718,-1.262742718,0,1,6.5,6,0.175651314,-0.324348686,0.152857143,-0.347142857,-0.142857143,0.357142857
141,1,1411,9,4,1.5,1,Man,3,4,1.01,2.01,-0.137742718,-1.262742718,0,1,6.75,6,0.425651314,-0.324348686,0.152857143,-0.347142857,0.857142857,2.357142857
141,1,1411,10,5,2.5,1,Man,1,1,-0.99,-0.99,-0.137742718,-1.262742718,0,1,6.5,6,0.175651314,-0.324348686,0.152857143,-0.347142857,-1.142857143,-0.642857143
141,1,1411,11,6,3.5,1,Man,1,3,-0.99,1.01,-0.137742718,-1.262742718,0,1,6.5,6.5,0.175651314,0.175651314,0.152857143,-0.347142857,-1.142857143,1.357142857
141,1,1411,12,7,4.5,1,Man,1,1,-0.99,-0.99,-0.137742718,-1.262742718,0,1,7,6.25,0.675651314,-0.074348686,0.152857143,-0.347142857,-1.142857143,-0.642857143
141,1,1411,13,1,5.5,1,Man,3,2,1.01,0.01,-0.137742718,-1.262742718,0,1,6.25,6,-0.074348686,-0.324348686,0.152857143,-0.347142857,0.857142857,0.357142857
141,1,1411,14,2,6.5,1,Man,4,1,2.01,-0.99,-0.137742718,-1.262742718,0,1,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,1.857142857,-0.642857143
